"Wscore","Lscore","Winning_team","Team1","Team2","Game_num1","Game_num2","Avg_score1","Avg_score2","Avg_allow1","Avg_allow2","dif","Team1_wins","Team2_wins","Team1_pct","Team2_pct","home"
84,79,"1",1338,1138,9,7,77,70.16666667,72.125,79,5,6,2,0.666666666666667,0.285714285714286,"1"
75,62,"2",1218,1343,8,6,65.42857143,66.4,65.71428571,71.2,-13,3,1,0.375,0.166666666666667,"Neutral"
99,79,"1",1346,1216,8,10,74,72.44444444,83.28571429,78.44444444,20,2,2,0.25,0.2,"1"
82,75,"2",1168,1360,8,9,74,69.375,82.57142857,75,-7,2,3,0.25,0.333333333333333,"2"
60,57,"1",1371,1143,9,9,80.625,71.625,70.625,60,3,6,7,0.666666666666667,0.777777777777778,"Neutral"
74,59,"1",1374,1395,10,8,70.55555556,82.28571429,62.22222222,65.28571429,15,6,7,0.6,0.875,"1"
74,57,"1",1377,1286,9,8,70.875,80,74.625,78.42857143,17,4,3,0.444444444444444,0.375,"1"
80,72,"1",1391,1188,9,9,74.125,67.625,85.875,75.375,8,2,4,0.222222222222222,0.444444444444444,"2"
80,58,"2",1176,1401,8,8,74.57142857,75.28571429,76,63.28571429,-22,3,5,0.375,0.625,"2"
87,50,"2",1427,1403,9,9,64.5,79.75,68.25,61.125,-37,2,7,0.222222222222222,0.777777777777778,"2"
73,65,"2",1178,1405,8,9,72.28571429,79.75,91.28571429,83.125,-8,0,3,0,0.333333333333333,"2"
70,53,"1",1406,1259,8,8,70.42857143,62.42857143,67.71428571,69.71428571,17,3,3,0.375,0.375,"1"
84,75,"2",1380,1408,6,9,75,71.625,76.8,82.25,-9,2,1,0.333333333333333,0.111111111111111,"2"
70,68,"2",1229,1409,6,7,74.4,69.83333333,69.4,72.16666667,-2,3,3,0.5,0.428571428571429,"2"
72,61,"2",1402,1410,7,11,68.66666667,76.9,65.5,86.9,-11,3,2,0.428571428571429,0.181818181818182,"2"
84,73,"1",1412,1372,9,5,73.25,66,69.125,75.5,11,4,1,0.444444444444444,0.2,"2"
78,70,"1",1420,1291,6,10,81.4,62.44444444,75.2,76.22222222,8,4,1,0.666666666666667,0.1,"2"
73,58,"1",1436,1171,9,7,70.375,64.83333333,69.875,78.5,15,5,0,0.555555555555556,0,"1"
75,59,"2",1271,1439,8,8,67.57142857,80.42857143,82.28571429,67.85714286,-16,0,6,0,0.75,"2"
61,48,"2",1225,1450,7,8,64.83333333,75,67,79,-13,3,3,0.428571428571429,0.375,"2"
90,37,"1",1452,1441,8,8,90.57142857,51.85714286,60.28571429,73.28571429,53,6,2,0.75,0.25,"Neutral"
78,44,"2",1226,1458,9,10,69.25,75.55555556,80,60.77777778,-34,1,7,0.111111111111111,0.7,"2"
67,52,"2",1115,1114,7,7,53.5,73.66666667,72,70.66666667,-15,0,4,0,0.571428571428571,"2"
118,63,"1",1199,1311,10,8,87.22222222,76,68.44444444,84.71428571,55,8,3,0.8,0.375,"1"
78,64,"1",1234,1235,10,9,86.66666667,84.75,83.11111111,61.375,14,4,6,0.4,0.666666666666667,"1"
75,68,"1",1258,1381,5,7,70.75,73.5,71.5,85.16666667,7,1,0,0.2,0,"1"
72,48,"1",1269,1334,8,8,72.85714286,73.14285714,68.42857143,75.28571429,24,5,3,0.625,0.375,"1"
71,48,"1",1292,1435,9,10,72.625,73.88888889,66.25,67.55555556,23,7,5,0.777777777777778,0.5,"1"
73,40,"2",1175,1317,9,7,65.375,63.33333333,78.5,74.16666667,-33,1,2,0.111111111111111,0.285714285714286,"2"
90,62,"2",1200,1385,9,10,66.625,76.88888889,65.625,71.22222222,-28,4,4,0.444444444444444,0.4,"2"
65,51,"2",1388,1426,7,9,79.16666667,73.875,61.66666667,72.25,-14,6,5,0.857142857142857,0.555555555555556,"1"
66,52,"1",1463,1357,8,10,69.85714286,72.55555556,72.71428571,81,14,3,4,0.375,0.4,"2"
113,58,"1",1166,1255,10,6,89.22222222,67,72.55555556,76.8,55,9,1,0.9,0.166666666666667,"1"
73,69,"2",1373,1195,10,8,74.44444444,73.57142857,75.77777778,73.28571429,-4,3,4,0.3,0.5,"2"
65,63,"1",1216,1130,11,9,73.1,71.25,80.5,70.5,2,2,4,0.181818181818182,0.444444444444444,"2"
86,49,"1",1278,1204,10,8,75.66666667,76.71428571,66,76,37,8,3,0.8,0.375,"1"
69,54,"2",1162,1298,8,10,77.85714286,64.66666667,82.57142857,71.33333333,-15,3,3,0.375,0.3,"2"
78,75,"1",1448,1422,10,8,82.44444444,66.28571429,72.33333333,60.71428571,3,7,5,0.7,0.625,"2"
74,66,"1",1107,1159,9,10,69.75,69.77777778,70.625,77.55555556,8,4,1,0.444444444444444,0.1,"2"
77,62,"1",1110,1464,9,9,59.875,76.375,69.125,82.75,15,1,3,0.111111111111111,0.333333333333333,"1"
79,60,"2",1281,1112,9,10,72.375,74.33333333,61.5,63.11111111,-19,5,7,0.555555555555556,0.7,"1"
74,63,"2",1361,1113,7,10,70.83333333,82.66666667,66.83333333,84.44444444,-11,3,5,0.428571428571429,0.5,"1"
70,59,"2",1146,1114,9,8,69.125,72.71428571,83.75,68,-11,1,5,0.111111111111111,0.625,"2"
91,76,"1",1116,1316,9,9,84.25,65,71.5,81.25,15,7,1,0.777777777777778,0.111111111111111,"1"
91,86,"2",1184,1123,10,9,78.22222222,75.75,79.88888889,74.5,-5,5,4,0.5,0.444444444444444,"2"
74,61,"2",1178,1132,9,9,71.375,70.25,89,74.125,-13,0,2,0,0.222222222222222,"2"
83,48,"1",1133,1152,9,6,72.25,66.2,78.25,83.4,35,3,1,0.333333333333333,0.166666666666667,"1"
87,52,"1",1138,1164,8,11,71.42857143,56.3,79.71428571,84.8,35,2,0,0.25,0,"1"
75,65,"1",1139,1153,10,9,78,75.125,61.66666667,58.125,10,8,7,0.8,0.777777777777778,"1"
79,71,"2",1160,1140,10,10,74.88888889,86.55555556,64.66666667,76.11111111,-8,7,6,0.7,0.6,"2"
86,61,"1",1143,1413,10,9,70,68.875,60,71.875,25,7,4,0.7,0.444444444444444,"1"
91,81,"2",1383,1145,9,10,62.25,75.55555556,76.875,79.11111111,-10,1,4,0.111111111111111,0.4,"2"
90,47,"2",1273,1155,8,8,64.28571429,76.85714286,68.28571429,67.14285714,-43,3,5,0.375,0.625,"2"
70,67,"1",1157,1300,9,9,69.625,70.25,72.75,66.875,3,2,5,0.222222222222222,0.555555555555556,"1"
81,64,"1",1161,1294,8,7,67.85714286,64.83333333,62.71428571,78.16666667,17,5,1,0.625,0.142857142857143,"1"
81,79,"1",1167,1340,9,6,66.75,82,60.75,86.2,2,4,2,0.444444444444444,0.333333333333333,"1"
75,62,"1",1168,1381,9,8,74.125,72.71428571,82.5,83.71428571,13,2,0,0.222222222222222,0,"1"
75,61,"1",1173,1190,8,7,77,81.83333333,68.42857143,65.33333333,14,5,5,0.625,0.714285714285714,"1"
77,65,"1",1176,1102,9,9,72.5,77.5,76.5,72.875,12,3,4,0.333333333333333,0.444444444444444,"2"
94,45,"2",1424,1181,9,11,77.625,85.5,72.375,64.3,-49,5,9,0.555555555555556,0.818181818181818,"Neutral"
70,67,"2",1148,1182,8,11,63.57142857,70.1,73.71428571,72.5,-3,2,4,0.25,0.363636363636364,"2"
63,49,"1",1183,1442,9,7,74.375,64.66666667,72.5,75,14,4,0,0.444444444444444,0,"2"
78,46,"2",1293,1191,9,9,82.5,66.875,77,67.5,-32,4,4,0.444444444444444,0.444444444444444,"2"
73,59,"2",1142,1201,8,8,69.71428571,73.57142857,72.85714286,71.85714286,-14,3,4,0.375,0.5,"2"
68,65,"1",1202,1205,8,8,69.71428571,71.42857143,65.28571429,76.14285714,3,3,3,0.375,0.375,"2"
79,62,"2",1224,1203,8,11,62.71428571,68.7,78,69.4,-17,1,6,0.125,0.545454545454545,"2"
79,60,"2",1335,1206,8,10,69.14285714,71.88888889,66.14285714,71.11111111,-19,3,6,0.375,0.6,"1"
93,78,"1",1207,1247,10,8,78,83.14285714,70.55555556,80.42857143,15,5,4,0.5,0.5,"Neutral"
61,43,"2",1103,1211,9,10,77.875,85.11111111,67.875,65.33333333,-18,6,9,0.666666666666667,0.9,"2"
73,69,"2",1227,1213,8,9,80.14285714,72.875,80.28571429,74.25,-4,3,4,0.375,0.444444444444444,"2"
82,77,"2",1348,1222,10,9,74,83.5,64.88888889,64.875,-5,6,6,0.6,0.666666666666667,"2"
92,73,"1",1228,1141,10,9,76,86.625,70.77777778,82.25,19,6,6,0.6,0.666666666666667,"1"
74,57,"2",1404,1229,9,7,78.125,73.33333333,79,69.5,-17,6,3,0.666666666666667,0.428571428571429,"2"
103,61,"1",1231,1223,9,6,85.625,72.8,66.25,85.2,42,7,1,0.777777777777778,0.166666666666667,"1"
79,75,"1",1233,1325,9,7,74.5,79.16666667,72.75,68.5,4,5,5,0.555555555555556,0.714285714285714,"1"
98,58,"2",1122,1236,7,9,75.33333333,80.75,86.33333333,78.375,-40,2,5,0.285714285714286,0.555555555555556,"2"
68,63,"1",1238,1179,8,7,63.57142857,66.33333333,74.71428571,71.66666667,5,1,0,0.125,0,"2"
85,64,"2",1265,1239,11,10,70.2,73.33333333,79.9,70.77777778,-21,4,5,0.363636363636364,0.5,"1"
89,72,"2",1304,1242,9,10,68.125,87.77777778,67.375,68.22222222,-17,4,8,0.444444444444444,0.8,"2"
70,56,"1",1243,1450,10,9,76.77777778,73.25,58,75.125,14,8,4,0.8,0.444444444444444,"Neutral"
87,71,"2",1312,1245,10,9,73.22222222,80.75,75.88888889,69.625,-16,4,5,0.4,0.555555555555556,"2"
90,71,"2",1291,1250,11,9,63.2,77,76.4,77.375,-19,1,3,0.0909090909090909,0.333333333333333,"1"
98,84,"2",1287,1252,7,10,70,74.88888889,79.83333333,82.66666667,-14,1,1,0.142857142857143,0.1,"2"
102,71,"1",1257,1411,10,9,74.88888889,72.125,58.44444444,74.125,31,8,4,0.8,0.444444444444444,"1"
69,68,"1",1258,1169,6,9,71.6,78.625,70.8,91,1,2,2,0.333333333333333,0.222222222222222,"2"
90,85,"2",1127,1259,10,9,63.44444444,61.25,70.11111111,69.75,-5,5,3,0.5,0.333333333333333,"1"
72,56,"2",1454,1260,9,9,63.875,73.25,71.125,63.875,-16,3,6,0.333333333333333,0.666666666666667,"2"
73,68,"1",1263,1171,9,8,66.75,63.85714286,77.5,77.71428571,5,2,0,0.222222222222222,0,"2"
60,53,"1",1264,1200,10,10,73.88888889,66.11111111,84.55555556,68.33333333,7,2,4,0.2,0.4,"1"
111,105,"1",1267,1405,9,10,83.5,79,81.75,81.11111111,6,5,4,0.555555555555556,0.4,"1"
66,56,"2",1389,1268,9,10,68.5,72.44444444,67.125,67.66666667,-10,4,8,0.444444444444444,0.8,"2"
62,55,"1",1272,1412,9,10,84.625,74.44444444,73.25,69.55555556,7,6,5,0.666666666666667,0.5,"1"
71,68,"1",1275,1237,9,10,73,73.55555556,77.75,76.55555556,3,3,3,0.333333333333333,0.3,"1"
71,63,"1",1277,1399,11,9,72.3,73,68.2,77.625,8,6,2,0.545454545454545,0.222222222222222,"1"
81,71,"1",1284,1119,10,9,78.33333333,78,70.77777778,74.375,10,7,4,0.7,0.444444444444444,"1"
80,66,"2",1369,1297,9,9,73.125,74.5,77.375,71.375,-14,3,5,0.333333333333333,0.555555555555556,"1"
67,55,"1",1301,1398,9,8,81.125,70.42857143,78.125,66.42857143,12,6,6,0.666666666666667,0.75,"1"
97,91,"1",1303,1286,9,9,75.75,77.125,83.75,77.875,6,3,3,0.333333333333333,0.333333333333333,"1"
86,73,"1",1306,1136,9,10,63,70.77777778,68.25,82,13,5,2,0.555555555555556,0.2,"2"
84,71,"1",1308,1307,9,10,72.5,77.55555556,67.125,73.77777778,13,6,6,0.666666666666667,0.6,"1"
65,61,"2",1313,1310,8,10,60.14285714,73.77777778,76.57142857,78.66666667,-4,0,2,0,0.2,"2"
59,57,"2",1436,1318,10,10,70.66666667,74.77777778,68.55555556,74,-2,6,4,0.6,0.4,"1"
78,70,"1",1320,1315,8,5,66.42857143,71.25,64.85714286,67.5,8,3,2,0.375,0.4,"1"
74,53,"1",1324,1352,8,11,84.14285714,61.8,69.85714286,67.5,21,6,3,0.75,0.272727272727273,"2"
64,60,"1",1326,1163,10,8,75.77777778,63.71428571,61.88888889,67,4,7,3,0.7,0.375,"1"
71,67,"1",1329,1409,8,8,94.42857143,69.85714286,80.71428571,71.57142857,4,5,4,0.625,0.5,"2"
81,73,"2",1336,1338,11,10,71.7,77.77777778,70.8,72.88888889,-8,6,7,0.545454545454545,0.7,"Neutral"
67,64,"2",1251,1343,8,7,64.85714286,67.83333333,70.71428571,69.66666667,-3,2,2,0.25,0.285714285714286,"1"
75,69,"1",1344,1269,10,9,69.77777778,72.75,58.33333333,65.875,6,7,6,0.7,0.666666666666667,"1"
77,53,"1",1345,1156,10,9,84.44444444,70.625,66,76.125,24,7,3,0.7,0.333333333333333,"1"
68,56,"1",1347,1189,8,9,59.28571429,80.25,74.14285714,77.875,12,2,5,0.25,0.555555555555556,"1"
70,63,"1",1349,1372,9,6,85.75,67.4,75.625,77.2,7,6,1,0.666666666666667,0.166666666666667,"1"
78,75,"1",1350,1420,9,7,70.375,80.83333333,68,74.33333333,3,4,5,0.444444444444444,0.714285714285714,"1"
73,66,"1",1351,1334,8,9,69.42857143,70,68.42857143,74.875,7,4,3,0.5,0.333333333333333,"2"
71,66,"1",1353,1392,9,9,73.25,69,60.75,73.625,5,7,3,0.777777777777778,0.333333333333333,"2"
80,77,"2",1225,1355,8,10,62.42857143,66,66.14285714,74.88888889,-3,3,2,0.375,0.2,"2"
79,73,"2",1356,1358,9,7,72.375,71.83333333,75.875,78.66666667,-6,4,3,0.444444444444444,0.428571428571429,"1"
72,56,"1",1377,1170,10,7,71.22222222,60.66666667,72.66666667,79.5,16,5,0,0.5,0,"1"
87,78,"2",1375,1391,8,10,70.71428571,74.77777778,65.57142857,84.33333333,-9,5,3,0.625,0.3,"2"
99,77,"2",1131,1393,9,9,74.5,72.75,74,59.25,-22,3,5,0.333333333333333,0.555555555555556,"2"
72,63,"2",1459,1395,7,9,61,79.375,72.66666667,66.375,-9,0,7,0,0.777777777777778,"2"
74,65,"2",1177,1396,8,10,71.85714286,76.11111111,68.42857143,72.11111111,-9,5,6,0.625,0.6,"Neutral"
71,65,"2",1253,1400,11,9,69.5,67.875,87.1,65.25,-6,1,4,0.0909090909090909,0.444444444444444,"2"
83,76,"1",1401,1354,9,7,75.875,52.16666667,62.625,86.5,7,6,0,0.666666666666667,0,"1"
64,57,"2",1341,1402,9,8,65.25,67.57142857,87.5,66.42857143,-7,1,3,0.111111111111111,0.375,"2"
90,87,"2",1192,1406,8,9,69.42857143,70.375,81.71428571,65.875,-3,1,4,0.125,0.444444444444444,"2"
88,59,"2",1105,1407,8,8,56.42857143,68.14285714,85.42857143,71.28571429,-29,0,3,0,0.375,"2"
71,64,"2",1379,1408,6,10,58.4,73,76.8,81.44444444,-7,1,2,0.166666666666667,0.2,"1"
76,58,"1",1416,1271,8,9,70.85714286,66.5,54.57142857,81.375,18,6,0,0.75,0,"1"
102,84,"1",1417,1276,10,10,97,69.22222222,75,58.22222222,18,9,7,0.9,0.7,"1"
91,83,"1",1418,1256,8,8,85.57142857,76.57142857,76.57142857,64.42857143,8,5,4,0.625,0.5,"1"
88,83,"2",1240,1419,9,7,70.25,65,71,77.5,-5,4,1,0.444444444444444,0.142857142857143,"2"
81,80,"2",1382,1423,9,7,83.25,78.83333333,73.75,71.16666667,-1,6,5,0.666666666666667,0.714285714285714,"1"
80,79,"1",1429,1430,8,8,69.85714286,83.42857143,70,84.57142857,1,3,4,0.375,0.5,"2"
67,64,"2",1330,1433,9,10,58.625,72,57.625,65.55555556,-3,5,6,0.555555555555556,0.6,"1"
84,81,"1",1434,1283,9,7,72.25,77.66666667,71.25,66.5,3,6,4,0.666666666666667,0.571428571428571,"2"
74,66,"1",1437,1323,10,10,80.88888889,88.88888889,62.55555556,63.66666667,8,9,9,0.9,0.9,"Neutral"
74,67,"1",1444,1241,8,9,72,66,82,73.625,7,1,1,0.125,0.111111111111111,"1"
68,66,"1",1447,1288,8,9,67.57142857,67.875,70.42857143,78,2,2,2,0.25,0.222222222222222,"2"
90,55,"1",1452,1440,9,7,90.5,66,57.375,77.33333333,35,7,0,0.777777777777778,0,"1"
76,73,"1",1455,1328,10,9,81.77777778,80.5,58.22222222,69.25,3,7,6,0.7,0.666666666666667,"Neutral"
93,84,"1",1458,1266,11,10,75.8,86.66666667,59.1,71,9,8,7,0.727272727272727,0.7,"2"
85,83,"1",1461,1285,7,10,73.16666667,71.11111111,71,72.88888889,2,4,3,0.571428571428571,0.3,"1"
77,69,"1",1462,1428,10,6,75.44444444,83.4,65.88888889,70,8,7,4,0.7,0.666666666666667,"1"
82,63,"2",1198,1195,8,9,69.71428571,73.5,74,72.75,-19,1,5,0.125,0.555555555555556,"2"
83,78,"1",1199,1196,11,10,90.3,76.66666667,67.9,65.88888889,5,9,7,0.818181818181818,0.7,"1"
75,57,"1",1221,1346,10,9,58.77777778,77.125,65.33333333,82.75,18,3,3,0.3,0.333333333333333,"1"
96,73,"2",1220,1246,10,10,78.77777778,94.22222222,80.33333333,68.33333333,-23,5,8,0.5,0.8,"Neutral"
74,73,"1",1254,1385,9,11,71.875,78.2,75.25,70.3,1,5,5,0.555555555555556,0.454545454545455,"Neutral"
77,57,"2",1296,1278,8,11,73.28571429,76.7,72.57142857,64.3,-20,3,9,0.375,0.818181818181818,"2"
87,85,"1",1305,1449,10,9,78.44444444,86,70,82,2,7,4,0.7,0.444444444444444,"2"
73,71,"2",1397,1314,7,10,78.33333333,87.88888889,71.16666667,66.44444444,-2,3,8,0.428571428571429,0.8,"2"
83,49,"2",1309,1321,6,9,67.6,77.75,79,65.125,-34,2,6,0.333333333333333,0.666666666666667,"2"
65,56,"2",1104,1332,8,9,69.28571429,77.625,62.42857143,64.75,-9,4,6,0.5,0.666666666666667,"2"
85,61,"2",1248,1357,9,11,64.875,70.5,76,79.5,-24,3,4,0.333333333333333,0.363636363636364,"1"
77,68,"1",1360,1364,10,6,70.77777778,64.4,75,81.2,9,4,0,0.4,0,"1"
93,90,"2",1333,1366,9,9,64.125,79.625,68.625,107.125,-3,2,0,0.222222222222222,0,"1"
72,71,"2",1180,1386,9,8,75.625,70.42857143,78,74,-1,4,3,0.444444444444444,0.375,"1"
45,43,"2",1152,1387,7,9,63.16666667,63.375,83.33333333,76.375,-2,1,2,0.142857142857143,0.222222222222222,"2"
84,53,"1",1388,1414,8,10,75.14285714,60.77777778,62.14285714,64.66666667,31,6,4,0.75,0.4,"1"
93,67,"1",1425,1337,9,9,81.375,72.5,66.75,78.625,26,8,3,0.888888888888889,0.333333333333333,"1"
80,75,"2",1279,1439,9,9,82.75,79.75,81,66.75,-5,6,7,0.666666666666667,0.777777777777778,"2"
77,59,"2",1232,1443,9,9,70.625,65.25,69.5,71.625,-18,4,3,0.444444444444444,0.333333333333333,"1"
81,63,"2",1174,1463,7,9,65.16666667,69.375,64.66666667,70.125,-18,3,4,0.428571428571429,0.444444444444444,"2"
72,71,"1",1130,1120,10,8,70.33333333,79,69.88888889,72.71428571,1,4,6,0.4,0.75,"Neutral"
77,64,"1",1145,1107,11,10,77.1,70.22222222,79.3,70.11111111,13,5,5,0.454545454545455,0.5,"1"
97,60,"1",1206,1255,11,7,72.6,65.5,70,82.83333333,37,7,1,0.636363636363636,0.142857142857143,"1"
100,67,"2",1384,1250,7,10,75.5,78.44444444,78.5,76.66666667,-33,2,4,0.285714285714286,0.4,"2"
92,66,"1",1268,1240,11,10,71.8,71.66666667,66.5,72.88888889,26,9,4,0.818181818181818,0.4,"1"
58,49,"1",1335,1416,9,9,68,71.5,67.75,55,9,3,7,0.333333333333333,0.777777777777778,"2"
73,41,"2",1106,1361,9,8,65.375,69.71428571,79.5,67.85714286,-32,1,3,0.111111111111111,0.375,"2"
108,69,"2",1197,1368,8,8,72,70,84.71428571,73.85714286,-39,0,3,0,0.375,"2"
63,58,"2",1115,1370,8,7,53.28571429,66.66666667,71.28571429,79,-5,0,1,0,0.142857142857143,"2"
67,64,"2",1376,1371,9,10,73.875,78.33333333,55.5,69.11111111,-3,8,7,0.888888888888889,0.7,"Neutral"
79,73,"1",1378,1126,8,9,70.71428571,69.25,71.57142857,84.375,6,4,1,0.5,0.111111111111111,"1"
98,84,"2",1316,1410,10,12,66.22222222,76.45454545,82.33333333,84.54545455,-14,1,3,0.1,0.25,"2"
96,58,"1",1153,1411,10,10,74,72,60,77.22222222,38,7,4,0.7,0.4,"1"
93,65,"1",1155,1354,9,8,78.5,55.57142857,64.625,86,28,6,0,0.666666666666667,0,"1"
64,51,"2",1375,1176,9,10,71.625,73,68.25,75.22222222,-13,5,4,0.555555555555556,0.4,"1"
88,86,"1",1186,1287,8,8,79.85714286,72,83.14285714,82.42857143,2,5,1,0.625,0.125,"1"
72,59,"1",1204,1195,9,10,73.25,74.44444444,77.25,71.66666667,13,3,6,0.333333333333333,0.6,"2"
70,66,"2",1171,1216,9,12,64.375,72.36363636,77.125,78.90909091,-4,0,3,0,0.25,"2"
96,58,"1",1220,1392,11,10,78.2,68.66666667,81.9,73.33333333,38,5,3,0.454545454545455,0.3,"1"
65,52,"1",1256,1341,9,10,77.375,64.33333333,67.75,84.88888889,13,4,1,0.444444444444444,0.1,"1"
70,66,"1",1261,1300,8,10,74,69.88888889,70.28571429,67.22222222,4,5,5,0.625,0.5,"1"
65,59,"1",1269,1299,10,8,72.33333333,56.71428571,66.88888889,77.28571429,6,6,0,0.6,0,"1"
97,53,"2",1146,1276,10,11,68,70.7,82.22222222,62.6,-44,1,7,0.1,0.636363636363636,"2"
82,79,"2",1272,1284,10,11,82.11111111,78.6,71.22222222,70.8,-3,7,8,0.7,0.727272727272727,"1"
79,68,"1",1308,1431,10,7,73.77777778,70,67.55555556,78,11,7,1,0.7,0.142857142857143,"2"
81,67,"2",1285,1332,11,10,72.3,76.22222222,74.1,63.77777778,-14,3,7,0.272727272727273,0.7,"2"
77,53,"2",1415,1365,5,10,60,64.44444444,82,66.66666667,-24,0,3,0,0.3,"2"
76,48,"2",1342,1367,8,10,62.85714286,76.66666667,79.57142857,83.88888889,-28,2,4,0.25,0.4,"2"
74,68,"1",1397,1399,8,10,77.28571429,71.88888889,71.42857143,76.88888889,6,3,2,0.375,0.2,"1"
78,57,"1",1437,1396,11,11,80.2,75.9,62.9,71.4,21,10,7,0.909090909090909,0.636363636363636,"1"
88,83,"1",1440,1149,8,6,64.42857143,67.6,79.14285714,78.6,5,0,1,0,0.166666666666667,"1"
90,59,"2",1148,1463,9,10,64,70.66666667,73.25,69.33333333,-31,2,5,0.222222222222222,0.5,"2"
64,54,"1",1112,1213,11,10,74.8,72.88888889,62.8,73.66666667,10,8,5,0.727272727272727,0.5,"1"
72,67,"1",1114,1319,9,10,72.375,64.44444444,66.875,80.11111111,5,6,1,0.666666666666667,0.1,"2"
87,68,"2",1404,1117,10,9,75.77777778,72.625,78.44444444,68.25,-19,6,6,0.6,0.666666666666667,"1"
89,59,"1",1124,1380,9,7,73.5,75,59,78,30,8,2,0.888888888888889,0.285714285714286,"1"
67,65,"1",1190,1280,8,9,78.85714286,71.75,66.71428571,68.125,2,5,6,0.625,0.666666666666667,"2"
85,66,"2",1313,1191,9,10,60.25,68.11111111,75.125,65.11111111,-19,0,5,0,0.5,"2"
73,60,"2",1418,1208,9,8,86.25,71.28571429,77.375,69.14285714,-13,6,4,0.666666666666667,0.5,"2"
94,79,"2",1105,1209,9,7,56.75,69.66666667,85.75,70.16666667,-15,0,3,0,0.428571428571429,"2"
80,75,"2",1177,1227,9,9,71,78.75,69.125,79.375,-5,5,3,0.555555555555556,0.333333333333333,"1"
94,80,"1",1233,1312,10,11,75,73,73,77,14,6,4,0.6,0.363636363636364,"1"
72,59,"1",1240,1224,11,9,71.1,62.625,74.8,78.125,13,4,1,0.363636363636364,0.111111111111111,"2"
76,66,"1",1278,1254,12,10,76.72727273,72.11111111,63.63636364,75,10,10,6,0.833333333333333,0.6,"1"
86,76,"1",1283,1331,8,9,78.14285714,65,69,82.5,10,4,0,0.5,0,"1"
79,66,"1",1292,1125,10,8,72.44444444,73.85714286,64.22222222,74.85714286,13,8,4,0.8,0.5,"2"
74,70,"1",1295,1413,9,10,64,68,65.5,73.44444444,4,4,4,0.444444444444444,0.4,"1"
76,69,"1",1305,1414,11,11,79.3,60,71.5,66.6,7,8,4,0.727272727272727,0.363636363636364,"1"
68,64,"2",1152,1321,8,10,60.28571429,78.33333333,77.85714286,63.33333333,-4,1,7,0.125,0.7,"2"
71,69,"1",1325,1454,8,10,78.57142857,63,70,71.22222222,2,5,3,0.625,0.3,"1"
102,66,"2",1115,1329,9,9,53.875,91.5,70.25,79,-36,0,6,0,0.666666666666667,"2"
81,79,"2",1244,1351,9,9,72.625,69.875,80.75,68.125,-2,2,5,0.222222222222222,0.555555555555556,"2"
82,69,"2",1192,1353,9,10,71.625,73,82.75,61.33333333,-13,1,8,0.111111111111111,0.8,"2"
70,55,"1",1356,1387,10,10,72.44444444,61.33333333,76.22222222,72.66666667,15,4,3,0.4,0.3,"1"
92,56,"2",1270,1374,5,11,67.5,70.9,96.25,61.9,-36,0,7,0,0.636363636363636,"2"
76,68,"2",1343,1386,8,9,67.71428571,70.625,68.85714286,73.625,-8,3,4,0.375,0.444444444444444,"1"
73,51,"1",1388,1443,9,10,76.25,66.55555556,61,70.22222222,22,7,4,0.777777777777778,0.4,"1"
68,46,"2",1106,1398,10,9,62.66666667,68.5,78.77777778,66.5,-22,1,6,0.1,0.666666666666667,"2"
89,46,"2",1311,1403,9,10,74.375,80.55555556,88.875,59.88888889,-43,3,8,0.333333333333333,0.8,"2"
102,62,"2",1364,1417,7,11,65,97.5,80.5,75.9,-40,0,10,0,0.909090909090909,"2"
96,75,"2",1144,1423,8,8,70.57142857,79.14285714,77.85714286,72.42857143,-21,3,6,0.375,0.75,"1"
92,64,"1",1424,1230,10,5,74,72.5,74.77777778,78.25,28,5,1,0.5,0.2,"1"
73,59,"2",1453,1458,9,12,77.5,77.36363636,82.5,61.36363636,-14,3,9,0.333333333333333,0.75,"2"
101,97,"1",1464,1310,10,11,74.77777778,72.9,82.11111111,76.9,4,3,3,0.3,0.272727272727273,"1"
78,61,"1",1104,1367,9,11,67.625,76.6,62.75,80.3,17,4,5,0.444444444444444,0.454545454545455,"1"
117,72,"1",1120,1157,9,10,78,69.66666667,72.625,72.11111111,45,6,3,0.666666666666667,0.3,"1"
53,35,"1",1158,1187,10,11,64.22222222,67.8,62.77777778,60.9,18,6,7,0.6,0.636363636363636,"2"
74,59,"1",1203,1416,12,10,69.63636364,69,68.72727273,55.33333333,15,7,7,0.583333333333333,0.7,"1"
75,68,"1",1204,1198,10,9,73.11111111,68.875,75.22222222,75,7,4,1,0.4,0.111111111111111,"2"
78,73,"1",1279,1293,10,10,81.88888889,78.44444444,80.88888889,77.11111111,5,6,4,0.6,0.4,"1"
97,64,"2",1111,1301,7,10,70.16666667,79.55555556,80.16666667,75.55555556,-33,1,7,0.142857142857143,0.7,"2"
80,75,"1",1303,1282,10,10,78.11111111,75.88888889,84.55555556,80.88888889,5,4,5,0.4,0.5,"2"
66,57,"2",1299,1334,9,10,57,69.55555556,75.75,74.66666667,-9,0,3,0,0.3,"2"
82,67,"1",1370,1290,8,10,66.14285714,60,76,89,15,2,0,0.25,0,"1"
92,77,"1",1397,1252,9,11,76.875,77.2,71,82.8,15,4,2,0.444444444444444,0.181818181818182,"1"
96,77,"1",1459,1122,8,8,61.28571429,72.85714286,72.57142857,88,19,0,2,0,0.25,"1"
